projectFile_id,name,location,size,date_created,completion
957,parturient957,user/home/parturient957.als,149,1/8/2023,true
958,est958,user/home/est958.als,731,1/5/2023,false
959,at959,user/home/at959.als,2238,1/3/2023,true
960,id960,user/home/id960.als,2201,1/4/2023,false
961,in961,user/home/in961.als,1836,1/5/2023,true
962,eu962,user/home/eu962.als,2481,1/5/2023,true
963,vitae963,user/home/vitae963.als,1306,1/7/2023,false
964,pede964,user/home/pede964.als,2051,1/5/2023,true
965,et965,user/home/et965.als,2634,1/1/2023,false
966,erat966,user/home/erat966.als,568,1/3/2023,true
967,enim967,user/home/enim967.als,2576,1/9/2023,false
968,est968,user/home/est968.als,2609,1/1/2023,true
969,libero969,user/home/libero969.als,2639,1/9/2023,false
970,tristique970,user/home/tristique970.als,685,1/4/2023,false
971,eget971,user/home/eget971.als,2399,1/7/2023,false
972,eget972,user/home/eget972.als,2197,1/3/2023,true
973,cras973,user/home/cras973.als,1041,1/7/2023,false
974,pharetra974,user/home/pharetra974.als,415,1/1/2023,true
975,lacus975,user/home/lacus975.als,110,1/4/2023,false
976,nec976,user/home/nec976.als,1856,1/6/2023,false
977,vestibulum977,user/home/vestibulum977.als,1251,1/9/2023,true
978,tortor978,user/home/tortor978.als,845,1/3/2023,false
979,semper979,user/home/semper979.als,161,1/9/2023,true
980,neque980,user/home/neque980.als,2859,1/5/2023,false
981,potenti981,user/home/potenti981.als,60,1/4/2023,false
982,morbi982,user/home/morbi982.als,346,1/7/2023,false
983,iaculis983,user/home/iaculis983.als,2622,1/4/2023,true
984,molestie984,user/home/molestie984.als,2345,1/2/2023,true
985,est985,user/home/est985.als,2949,1/7/2023,false
986,volutpat986,user/home/volutpat986.als,1522,1/5/2023,true
987,vestibulum987,user/home/vestibulum987.als,714,1/2/2023,false
988,cras988,user/home/cras988.als,1982,1/3/2023,true
989,vulputate989,user/home/vulputate989.als,2409,1/7/2023,false
990,velit990,user/home/velit990.als,864,1/7/2023,false
991,ut991,user/home/ut991.als,1064,1/6/2023,false
992,suspendisse992,user/home/suspendisse992.als,2010,1/8/2023,false
993,a993,user/home/a993.als,336,1/8/2023,true
994,mauris994,user/home/mauris994.als,2946,1/8/2023,false
995,ac995,user/home/ac995.als,513,1/8/2023,true
996,augue996,user/home/augue996.als,2664,1/6/2023,true
997,aliquam997,user/home/aliquam997.als,187,1/6/2023,true
998,leo998,user/home/leo998.als,336,1/6/2023,true
999,sit999,user/home/sit999.als,2488,1/8/2023,true
1000,nullam1000,user/home/nullam1000.als,430,1/3/2023,false
